# Last Local Modifications (sorted by filesystem mtime desc)
# Repo: /Volumes/LORULE/DEV/Projets/MDVZ/MidivisiVici
# Generated: 2026-03-12 01:06:06
# Status legend: M=modified, D=deleted, A=added(tracked), R=renamed, C=copied, ??=untracked

Timestamp            St   Path
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_core/native/java/app/com/rmsl/juce/JuceActivityCallbacksBase.java
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/detail/juce_FontRendering.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/fonts/juce_FontFeatures.cpp
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/fonts/juce_FontFeatures.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/geometry/juce_RectangleList_test.cpp
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/cdjpeg.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/jaricom.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/jcarith.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/jdarith.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/jdatadst.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBAlgorithm.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBBase.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBBidiType.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBCodepoint.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBCodepointSequence.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBConfig.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBGeneralCategory.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBLine.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBMirrorLocator.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBParagraph.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBRun.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBScript.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBScriptLocator.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SBVersion.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi/SheenBidi.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/Object.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/Object.h
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBCodepoint.c
2026-03-12 01:01:42  ??   JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBCodepoint.h
2026-03-12 01:01:42  ??   STYLE.md
2026-03-12 01:01:42  ??   Source/0-component/CustomRotaryNoCombo.cpp
2026-03-12 01:01:42  ??   Source/0-component/CustomRotaryNoCombo.h
2026-03-12 01:01:42  ??   Source/0-component/CustomRotaryWithCombo.cpp
2026-03-12 01:01:42  ??   Source/0-component/CustomRotaryWithCombo.h
2026-03-12 01:01:42  ??   Source/0-component/FlatComboBox.cpp
2026-03-12 01:01:42  ??   Source/0-component/FlatComboBox.h
2026-03-12 01:01:42  ??   Source/0-component/FlatComboBoxParameterAttachment.cpp
2026-03-12 01:01:42  ??   Source/0-component/FlatComboBoxParameterAttachment.h
2026-03-12 01:01:42  ??   Source/0-component/LFOComponent.cpp
2026-03-12 01:01:42  ??   Source/0-component/LFOComponent.h
2026-03-12 01:01:42  ??   Source/0-component/LabeledSlider.cpp
2026-03-12 01:01:42  ??   Source/0-component/LabeledSlider.h
2026-03-12 01:01:42  ??   Source/0-component/LeftClickToggleButton.h
2026-03-12 01:01:42  ??   Source/0-component/ModulePresetStore.h
2026-03-12 01:01:42  ??   Source/0-component/MorphParameterManager.cpp
2026-03-12 01:01:42  ??   Source/0-component/MorphParameterManager.h
2026-03-12 01:01:42  ??   Source/0-component/MorphParameterRT.cpp
2026-03-12 01:01:42  ??   Source/0-component/MorphParameterRT.h
2026-03-12 01:01:42  ??   Source/0-component/RotatedTextButton.h
2026-03-12 01:01:42  ??   Source/0-component/ShadowComponent.cpp
2026-03-12 01:01:42  ??   Source/0-component/ShadowComponent.h
2026-03-12 01:01:42  ??   Source/0-component/TwoLineToggleButton.h
2026-03-12 01:01:42  ??   Source/1-midiMonitor/InputMonitor.cpp
2026-03-12 01:01:42  ??   Source/1-midiMonitor/InputMonitor.h
2026-03-12 01:01:42  ??   Source/1-midiMonitor/MidiMonitor.h
2026-03-12 01:01:42  ??   Source/1-midiMonitor/MonitorSourceTag.h
2026-03-12 01:01:42  ??   Source/1-midiMonitor/OutputMonitor.cpp
2026-03-12 01:01:42  ??   Source/1-midiMonitor/OutputMonitor.h
2026-03-12 01:01:42  ??   Source/2-inputFilter/InputFilter.cpp
2026-03-12 01:01:42  ??   Source/2-inputFilter/InputFilter.h
2026-03-12 01:01:42  ??   Source/2-inputFilter/InputFilterProcessor.cpp
2026-03-12 01:01:42  ??   Source/2-inputFilter/InputFilterProcessor.h
2026-03-12 01:01:42  ??   Source/3-harmonizer/Harmonizer.cpp
2026-03-12 01:01:42  ??   Source/3-harmonizer/Harmonizer.h
2026-03-12 01:01:42  ??   Source/3-harmonizer/HarmonizerProcessor.cpp
2026-03-12 01:01:42  ??   Source/3-harmonizer/HarmonizerProcessor.h
2026-03-12 01:01:42  ??   Source/4-arpeggiator/Arpeggiator.cpp
2026-03-12 01:01:42  ??   Source/4-arpeggiator/Arpeggiator.h
2026-03-12 01:01:42  ??   Source/4-arpeggiator/ArpeggiatorProcessor.cpp
2026-03-12 01:01:42  ??   Source/4-arpeggiator/ArpeggiatorProcessor.h
2026-03-12 01:01:42  ??   Source/4-arpeggiator/LinkToggle.cpp
2026-03-12 01:01:42  ??   Source/4-arpeggiator/LinkToggle.h
2026-03-12 01:01:42  ??   Source/4-arpeggiator/StepSequencerGrid.cpp
2026-03-12 01:01:42  ??   Source/4-arpeggiator/StepSequencerGrid.h
2026-03-12 01:01:42  ??   Source/4-arpeggiator/StepToggle.cpp
2026-03-12 01:01:42  ??   Source/4-arpeggiator/StepToggle.h
2026-03-12 01:01:42  ??   Source/5-splitter/SplitLineToggle.cpp
2026-03-12 01:01:42  ??   Source/5-splitter/SplitLineToggle.h
2026-03-12 01:01:42  ??   Source/5-splitter/Splitter.cpp
2026-03-12 01:01:42  ??   Source/5-splitter/Splitter.h
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterLineComponent.cpp
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterLineComponent.h
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterModeToggle.cpp
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterModeToggle.h
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterProcessor.cpp
2026-03-12 01:01:42  ??   Source/5-splitter/SplitterProcessor.h
2026-03-12 01:01:42  ??   Source/BuildTimestamp.h
2026-03-12 01:01:42  ??   Source/ChordDetection.cpp
2026-03-12 01:01:42  ??   Source/ChordDetection.h
2026-03-12 01:01:42  ??   Source/DebugConfig.cpp
2026-03-12 01:01:42  ??   Source/DebugConfig.h
2026-03-12 01:01:42  ??   Source/LFOGroup.cpp
2026-03-12 01:01:42  ??   Source/LFOGroup.h
2026-03-12 01:01:42  ??   Source/MainBar.cpp
2026-03-12 01:01:42  ??   Source/MainBar.h
2026-03-12 01:01:42  ??   Source/MainMenu.cpp
2026-03-12 01:01:42  ??   Source/MainMenu.h
2026-03-12 01:01:42  ??   Source/PluginParameters.cpp
2026-03-12 01:01:42  ??   Source/PresetManager.cpp
2026-03-12 01:01:42  ??   Source/PresetManager.h
2026-03-12 01:01:42  ??   Source/TransportState.cpp
2026-03-12 01:01:42  ??   Source/TransportState.h
2026-03-12 01:01:42  ??   Source/UiMetrics.h
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Black.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-BlackItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Bold.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-BoldItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-ExtraBold.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-ExtraBoldItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-ExtraLight.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-ExtraLightItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Italic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Light.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-LightItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Medium.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-MediumItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Regular.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-SemiBold.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-SemiBoldItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-Thin.ttf
2026-03-12 01:01:42  ??   Source/gfx/Jost/Jost-ThinItalic.ttf
2026-03-12 01:01:42  ??   Source/gfx/MOM1.pdf
2026-03-12 01:01:42  ??   Source/gfx/NotoMusic.ttf
2026-03-12 01:01:42  ??   Source/gfx/copy.svg
2026-03-12 01:01:42  ??   Source/gfx/delete.svg
2026-03-12 01:01:42  ??   Source/gfx/link.svg
2026-03-12 01:01:42  ??   Source/gfx/mdvz.svg
2026-03-12 01:01:42  ??   Source/gfx/paste.svg
2026-03-12 01:01:42  ??   Source/gfx/rnd.svg
2026-03-12 01:01:42  ??   Source/gfx/save.svg
2026-03-12 01:01:42  ??   Source/gfx/saw.svg
2026-03-12 01:01:42  ??   Source/gfx/sine.svg
2026-03-12 01:01:42  ??   Source/gfx/square.svg
2026-03-12 01:01:42  ??   Source/gfx/triangle.svg
2026-03-12 01:01:42  ??   Source/gfx/unlink.svg
2026-03-12 01:01:41  M    .DS_Store
2026-03-12 01:01:41  M    .gitignore
2026-03-12 01:01:41  M    JuceLibraryCode/BinaryData.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/BinaryData.h
2026-03-12 01:01:41  M    JuceLibraryCode/JuceHeader.h
2026-03-12 01:01:41  M    JuceLibraryCode/JucePluginDefines.h
2026-03-12 01:01:41  M    JuceLibraryCode/ReadMe.txt
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_basics.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_basics.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_devices.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_devices.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_formats.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_formats.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AAX.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AAX.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AAX_utils.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_ARA.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AU_1.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AU_2.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_AUv3.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_LV2.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_LV2.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_Standalone.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_Unity.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_VST2.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_VST2.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_VST3.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_plugin_client_VST3.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_processors.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_processors.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_utils.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_audio_utils.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_core.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_core.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_core_CompilationTime.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_data_structures.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_data_structures.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_events.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_events.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_graphics.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_graphics.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_graphics_Harfbuzz.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_graphics_Sheenbidi.c
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_gui_basics.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_gui_basics.mm
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_gui_extra.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/include_juce_gui_extra.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/buffers/juce_AudioDataConverters.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/buffers/juce_AudioDataConverters.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/buffers/juce_AudioSampleBuffer.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/buffers/juce_FloatVectorOperations.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/juce_audio_basics.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/juce_audio_basics.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/juce_MidiBuffer.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/juce_MidiDataConcatenator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/juce_MidiMessage.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/juce_MidiMessage.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMP.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPConversion.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPConverters.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPDeviceInfo.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPDispatcher.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPFactory.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPIterator.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPIterator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToBytestreamTranslator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPProtocols.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPSysEx7.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPUtils.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPUtils.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPView.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMP_test.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPacket.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPackets.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/mpe/juce_MPEInstrument.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/mpe/juce_MPESynthesiser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/mpe/juce_MPEZoneLayout.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/native/juce_CoreAudioLayouts_mac.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/native/juce_CoreAudioTimeConversions_mac.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/sources/juce_BufferingAudioSource.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/sources/juce_ResamplingAudioSource.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/synthesisers/juce_Synthesiser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/utilities/juce_AudioWorkgroup.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/utilities/juce_Decibels.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_basics/utilities/juce_SmoothedValue.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/audio_io/juce_AudioDeviceManager.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/audio_io/juce_AudioDeviceManager.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/audio_io/juce_AudioIODeviceType.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/audio_io/juce_AudioIODeviceType.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/juce_audio_devices.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/juce_audio_devices.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/midi_io/juce_MidiDeviceListConnectionBroadcaster.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/midi_io/juce_MidiDevices.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/midi_io/juce_MidiDevices.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/midi_io/juce_MidiMessageCollector.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/java/app/com/rmsl/juce/JuceMidiSupport.java
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_ALSA_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_ASIO_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_Audio_ios.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_CoreAudio_mac.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_CoreMidi_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_DirectSound_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_Midi_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_Midi_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_Midi_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_Oboe_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_OpenSL_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/native/juce_WASAPI_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/sources/juce_AudioSourcePlayer.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_devices/sources/juce_AudioTransportSource.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_AiffAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_AiffAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_CoreAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_CoreAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_FlacAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_FlacAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_LAMEEncoderAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_LAMEEncoderAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_MP3AudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_MP3AudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_OggVorbisAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_OggVorbisAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_WavAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_WavAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_WindowsMediaAudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/codecs/juce_WindowsMediaAudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/format/juce_AudioFormat.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/format/juce_AudioFormat.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/format/juce_AudioFormatManager.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/format/juce_AudioFormatReader.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/format/juce_AudioFormatWriter.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/juce_audio_formats.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/juce_audio_formats.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/sampler/juce_Sampler.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_formats/sampler/juce_Sampler.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CArrayDataBuffer.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CBinaryDisplayDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CBinaryTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CEffectGUI.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CLinearTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CLogTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CNumberDisplayDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CPacketDispatcher.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CParameter.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CPieceWiseLinearTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CRangeTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CSessionDocumentClient.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CStateDisplayDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CStateTaperDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CStringDataBuffer.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CStringDisplayDelegate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_CTaskAgent.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_audio_plugin_client/AAX/SDK/Interfaces/AAX_Callbacks.h
